paper_id,figure_id,caption,n_candidates,n_gt,Proposed|rank,Proposed|rank_pct,Proposed|hit@3,Proposed|hit@4,Proposed|hit@5,Proposed|hit@6,Proposed|hit@7,Proposed-v2|rank,Proposed-v2|rank_pct,Proposed-v2|hit@3,Proposed-v2|hit@4,Proposed-v2|hit@5,Proposed-v2|hit@6,Proposed-v2|hit@7,Qwen3-VL-Rerank-ImgCap+Link|rank,Qwen3-VL-Rerank-ImgCap+Link|rank_pct,Qwen3-VL-Rerank-ImgCap+Link|hit@3,Qwen3-VL-Rerank-ImgCap+Link|hit@4,Qwen3-VL-Rerank-ImgCap+Link|hit@5,Qwen3-VL-Rerank-ImgCap+Link|hit@6,Qwen3-VL-Rerank-ImgCap+Link|hit@7,Qwen3-VL-Rerank-ImgCap|rank,Qwen3-VL-Rerank-ImgCap|rank_pct,Qwen3-VL-Rerank-ImgCap|hit@3,Qwen3-VL-Rerank-ImgCap|hit@4,Qwen3-VL-Rerank-ImgCap|hit@5,Qwen3-VL-Rerank-ImgCap|hit@6,Qwen3-VL-Rerank-ImgCap|hit@7,Qwen3-VL-Rerank-Img|rank,Qwen3-VL-Rerank-Img|rank_pct,Qwen3-VL-Rerank-Img|hit@3,Qwen3-VL-Rerank-Img|hit@4,Qwen3-VL-Rerank-Img|hit@5,Qwen3-VL-Rerank-Img|hit@6,Qwen3-VL-Rerank-Img|hit@7,Layout-Order|rank,Layout-Order|rank_pct,Layout-Order|hit@3,Layout-Order|hit@4,Layout-Order|hit@5,Layout-Order|hit@6,Layout-Order|hit@7,Caption-BM25|rank,Caption-BM25|rank_pct,Caption-BM25|hit@3,Caption-BM25|hit@4,Caption-BM25|hit@5,Caption-BM25|hit@6,Caption-BM25|hit@7,Caption-Dense-v4|rank,Caption-Dense-v4|rank_pct,Caption-Dense-v4|hit@3,Caption-Dense-v4|hit@4,Caption-Dense-v4|hit@5,Caption-Dense-v4|hit@6,Caption-Dense-v4|hit@7,Zero-shot-CLIP|rank,Zero-shot-CLIP|rank_pct,Zero-shot-CLIP|hit@3,Zero-shot-CLIP|hit@4,Zero-shot-CLIP|hit@5,Zero-shot-CLIP|hit@6,Zero-shot-CLIP|hit@7,Direct+Link|rank,Direct+Link|rank_pct,Direct+Link|hit@3,Direct+Link|hit@4,Direct+Link|hit@5,Direct+Link|hit@6,Direct+Link|hit@7,Direct+Link+Layout|rank,Direct+Link+Layout|rank_pct,Direct+Link+Layout|hit@3,Direct+Link+Layout|hit@4,Direct+Link+Layout|hit@5,Direct+Link+Layout|hit@6,Direct+Link+Layout|hit@7,Direct+Link+Layout+Type|rank,Direct+Link+Layout+Type|rank_pct,Direct+Link+Layout+Type|hit@3,Direct+Link+Layout+Type|hit@4,Direct+Link+Layout+Type|hit@5,Direct+Link+Layout+Type|hit@6,Direct+Link+Layout+Type|hit@7,DirectOnly|rank,DirectOnly|rank_pct,DirectOnly|hit@3,DirectOnly|hit@4,DirectOnly|hit@5,DirectOnly|hit@6,DirectOnly|hit@7,FullClusterAdd|rank,FullClusterAdd|rank_pct,FullClusterAdd|hit@3,FullClusterAdd|hit@4,FullClusterAdd|hit@5,FullClusterAdd|hit@6,FullClusterAdd|hit@7,LG-JSSF|rank,LG-JSSF|rank_pct,LG-JSSF|hit@3,LG-JSSF|hit@4,LG-JSSF|hit@5,LG-JSSF|hit@6,LG-JSSF|hit@7,LG-JSSF+ClusterAdd|rank,LG-JSSF+ClusterAdd|rank_pct,LG-JSSF+ClusterAdd|hit@3,LG-JSSF+ClusterAdd|hit@4,LG-JSSF+ClusterAdd|hit@5,LG-JSSF+ClusterAdd|hit@6,LG-JSSF+ClusterAdd|hit@7,w/o ClusterPrior (Add)|rank,w/o ClusterPrior (Add)|rank_pct,w/o ClusterPrior (Add)|hit@3,w/o ClusterPrior (Add)|hit@4,w/o ClusterPrior (Add)|hit@5,w/o ClusterPrior (Add)|hit@6,w/o ClusterPrior (Add)|hit@7,w/o LocalWindow (Add)|rank,w/o LocalWindow (Add)|rank_pct,w/o LocalWindow (Add)|hit@3,w/o LocalWindow (Add)|hit@4,w/o LocalWindow (Add)|hit@5,w/o LocalWindow (Add)|hit@6,w/o LocalWindow (Add)|hit@7,w/o P_layout (Add)|rank,w/o P_layout (Add)|rank_pct,w/o P_layout (Add)|hit@3,w/o P_layout (Add)|hit@4,w/o P_layout (Add)|hit@5,w/o P_layout (Add)|hit@6,w/o P_layout (Add)|hit@7,w/o P_type (Add)|rank,w/o P_type (Add)|rank_pct,w/o P_type (Add)|hit@3,w/o P_type (Add)|hit@4,w/o P_type (Add)|hit@5,w/o P_type (Add)|hit@6,w/o P_type (Add)|hit@7,w/o S_link (Add)|rank,w/o S_link (Add)|rank_pct,w/o S_link (Add)|hit@3,w/o S_link (Add)|hit@4,w/o S_link (Add)|hit@5,w/o S_link (Add)|hit@6,w/o S_link (Add)|hit@7
2016_G_B044.pdf-bb7acb2d-63cf-48d6-acf7-16e9e75ec953,39c940a5bf6b7f096fc2adced3a0d6f67c47d153ffb01c266509fe1a2b0cecaa,图1 小区影响范围交通平面图,17,2,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,3,0.1765,True,True,True,True,True,3,0.1765,True,True,True,True,True,4,0.2353,False,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,17,1.0,False,False,False,False,False,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,2,0.1176,True,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True
2016_G_B044.pdf-bb7acb2d-63cf-48d6-acf7-16e9e75ec953,66a77fed0d21be18889fa11a6bec812c2ffea0648d3cfd7f3d755217647e653e,图5 不存在分、合流效应的小区示意图,17,2,6,0.3529,False,False,False,True,True,3,0.1765,True,True,True,True,True,5,0.2941,False,False,True,True,True,7,0.4118,False,False,False,False,True,7,0.4118,False,False,False,False,True,6,0.3529,False,False,False,True,True,9,0.5294,False,False,False,False,False,7,0.4118,False,False,False,False,True,2,0.1176,True,True,True,True,True,6,0.3529,False,False,False,True,True,5,0.2941,False,False,True,True,True,5,0.2941,False,False,True,True,True,3,0.1765,True,True,True,True,True,6,0.3529,False,False,False,True,True,5,0.2941,False,False,True,True,True,6,0.3529,False,False,False,True,True,5,0.2941,False,False,True,True,True,11,0.6471,False,False,False,False,False,8,0.4706,False,False,False,False,False,6,0.3529,False,False,False,True,True,10,0.5882,False,False,False,False,False
2016_G_B067.pdf-f6c8e02c-ac22-49cb-a2f4-6f0cb4726072,39bceff768d6259a3ad74d7a6bbe2bc071547d3938b4a597118a9fa10d491ef1,图1 问题一分析流程图,19,3,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,11,0.5789,False,False,False,False,False,12,0.6316,False,False,False,False,False,12,0.6316,False,False,False,False,False,1,0.0526,True,True,True,True,True,14,0.7368,False,False,False,False,False,6,0.3158,False,False,False,True,True,7,0.3684,False,False,False,False,True,3,0.1579,True,True,True,True,True,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,19,1.0,False,False,False,False,False,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True
2016_G_B067.pdf-f6c8e02c-ac22-49cb-a2f4-6f0cb4726072,43edda1fa1bf888165bfc485c82648ff38510257ca869ee0ca12b67840e96049,图3“开放式小区”近似电路图,19,3,4,0.2105,False,True,True,True,True,6,0.3158,False,False,False,True,True,16,0.8421,False,False,False,False,False,15,0.7895,False,False,False,False,False,19,1.0,False,False,False,False,False,3,0.1579,True,True,True,True,True,4,0.2105,False,True,True,True,True,8,0.4211,False,False,False,False,False,2,0.1053,True,True,True,True,True,14,0.7368,False,False,False,False,False,5,0.2632,False,False,True,True,True,5,0.2632,False,False,True,True,True,17,0.8947,False,False,False,False,False,4,0.2105,False,True,True,True,True,5,0.2632,False,False,True,True,True,4,0.2105,False,True,True,True,True,5,0.2632,False,False,True,True,True,7,0.3684,False,False,False,False,True,14,0.7368,False,False,False,False,False,4,0.2105,False,True,True,True,True,6,0.3158,False,False,False,True,True
2016_G_B067.pdf-f6c8e02c-ac22-49cb-a2f4-6f0cb4726072,bc133c126d2a7c987ac407f15abbba204ed8809fe4871861a3be3e23393ee37c,图2“封闭式小区”近似电路图,19,3,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,18,0.9474,False,False,False,False,False,17,0.8947,False,False,False,False,False,18,0.9474,False,False,False,False,False,2,0.1053,True,True,True,True,True,10,0.5263,False,False,False,False,False,11,0.5789,False,False,False,False,False,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,11,0.5789,False,False,False,False,False,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True
2016_G_B294.pdf-efa735c1-180d-4ef2-b2e3-71ef259ee165,4c80655608c268bfd0651ba6ce441cdccd9e62f16d483a5500a7761767742b18,图1层次分析图示,19,3,2,0.1053,True,True,True,True,True,1,0.0526,True,True,True,True,True,3,0.1579,True,True,True,True,True,10,0.5263,False,False,False,False,False,4,0.2105,False,True,True,True,True,1,0.0526,True,True,True,True,True,19,1.0,False,False,False,False,False,1,0.0526,True,True,True,True,True,7,0.3684,False,False,False,False,True,10,0.5263,False,False,False,False,False,1,0.0526,True,True,True,True,True,2,0.1053,True,True,True,True,True,7,0.3684,False,False,False,False,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,2,0.1053,True,True,True,True,True,9,0.4737,False,False,False,False,False,12,0.6316,False,False,False,False,False,1,0.0526,True,True,True,True,True,2,0.1053,True,True,True,True,True
2016_G_B294.pdf-efa735c1-180d-4ef2-b2e3-71ef259ee165,6bb60d338e4cb2afb069709c4fe80fa77b1158dc898273edf04ac274054b54aa,图16 小区开放与否的评判准则,19,3,16,0.8421,False,False,False,False,False,6,0.3158,False,False,False,True,True,1,0.0526,True,True,True,True,True,1,0.0526,True,True,True,True,True,2,0.1053,True,True,True,True,True,16,0.8421,False,False,False,False,False,3,0.1579,True,True,True,True,True,8,0.4211,False,False,False,False,False,1,0.0526,True,True,True,True,True,5,0.2632,False,False,True,True,True,6,0.3158,False,False,False,True,True,6,0.3158,False,False,False,True,True,16,0.8421,False,False,False,False,False,15,0.7895,False,False,False,False,False,6,0.3158,False,False,False,True,True,15,0.7895,False,False,False,False,False,6,0.3158,False,False,False,True,True,16,0.8421,False,False,False,False,False,5,0.2632,False,False,True,True,True,15,0.7895,False,False,False,False,False,16,0.8421,False,False,False,False,False
2016_G_B294.pdf-efa735c1-180d-4ef2-b2e3-71ef259ee165,d75eec99d039666c9adef8a87404ee89e0088b124a7e8ae64473cb98478c214b,图3指标体系,19,3,4,0.2105,False,True,True,True,True,3,0.1579,True,True,True,True,True,2,0.1053,True,True,True,True,True,7,0.3684,False,False,False,False,True,3,0.1579,True,True,True,True,True,3,0.1579,True,True,True,True,True,16,0.8421,False,False,False,False,False,2,0.1053,True,True,True,True,True,15,0.7895,False,False,False,False,False,11,0.5789,False,False,False,False,False,5,0.2632,False,False,True,True,True,5,0.2632,False,False,True,True,True,19,1.0,False,False,False,False,False,4,0.2105,False,True,True,True,True,5,0.2632,False,False,True,True,True,4,0.2105,False,True,True,True,True,5,0.2632,False,False,True,True,True,8,0.4211,False,False,False,False,False,10,0.5263,False,False,False,False,False,4,0.2105,False,True,True,True,True,11,0.5789,False,False,False,False,False
2017_G_A156.pdf-526d4bc0-c508-47e0-9181-6bcff011181f,057cfee7e00682b8dbd7b9075c3f6c333f3d4e5dc546c0f357168b6733c664c2,图1黄金分割法上下界点、左右探测点图示,18,3,1,0.0556,True,True,True,True,True,1,0.0556,True,True,True,True,True,18,1.0,False,False,False,False,False,17,0.9444,False,False,False,False,False,12,0.6667,False,False,False,False,False,1,0.0556,True,True,True,True,True,6,0.3333,False,False,False,True,True,2,0.1111,True,True,True,True,True,2,0.1111,True,True,True,True,True,5,0.2778,False,False,True,True,True,1,0.0556,True,True,True,True,True,1,0.0556,True,True,True,True,True,6,0.3333,False,False,False,True,True,1,0.0556,True,True,True,True,True,1,0.0556,True,True,True,True,True,1,0.0556,True,True,True,True,True,1,0.0556,True,True,True,True,True,1,0.0556,True,True,True,True,True,2,0.1111,True,True,True,True,True,1,0.0556,True,True,True,True,True,1,0.0556,True,True,True,True,True
2017_G_A156.pdf-526d4bc0-c508-47e0-9181-6bcff011181f,9aca72f0045cd4e335748bc6f73f78ca06570ecf472ce4dc3eb087b6add9a9bd,图12附件3介质最终重建图像,18,3,18,1.0,False,False,False,False,False,8,0.4444,False,False,False,False,False,17,0.9444,False,False,False,False,False,15,0.8333,False,False,False,False,False,18,1.0,False,False,False,False,False,12,0.6667,False,False,False,False,False,10,0.5556,False,False,False,False,False,7,0.3889,False,False,False,False,True,11,0.6111,False,False,False,False,False,2,0.1111,True,True,True,True,True,6,0.3333,False,False,False,True,True,6,0.3333,False,False,False,True,True,3,0.1667,True,True,True,True,True,18,1.0,False,False,False,False,False,6,0.3333,False,False,False,True,True,18,1.0,False,False,False,False,False,6,0.3333,False,False,False,True,True,16,0.8889,False,False,False,False,False,7,0.3889,False,False,False,False,True,18,1.0,False,False,False,False,False,16,0.8889,False,False,False,False,False
2017_G_A156.pdf-526d4bc0-c508-47e0-9181-6bcff011181f,fd93917298efe0bd4563b48a653c3c4aec307a94ee7d8674643c124d455613a2,图14附件5介质最终重建图像,18,3,15,0.8333,False,False,False,False,False,9,0.5,False,False,False,False,False,3,0.1667,True,True,True,True,True,13,0.7222,False,False,False,False,False,15,0.8333,False,False,False,False,False,14,0.7778,False,False,False,False,False,11,0.6111,False,False,False,False,False,18,1.0,False,False,False,False,False,16,0.8889,False,False,False,False,False,3,0.1667,True,True,True,True,True,7,0.3889,False,False,False,False,True,7,0.3889,False,False,False,False,True,4,0.2222,False,True,True,True,True,15,0.8333,False,False,False,False,False,7,0.3889,False,False,False,False,True,15,0.8333,False,False,False,False,False,7,0.3889,False,False,False,False,True,15,0.8333,False,False,False,False,False,5,0.2778,False,False,True,True,True,15,0.8333,False,False,False,False,False,15,0.8333,False,False,False,False,False
2017_G_B104.pdf-435f7107-40d7-45f1-8d90-183339b8efc2,15f3cea67abd9264154eb2f74f09c20075a1e52d841dff08ae319789a38ec2da,图1 任务分布情况图,10,3,1,0.1,True,True,True,True,True,1,0.1,True,True,True,True,True,7,0.7,False,False,False,False,True,4,0.4,False,True,True,True,True,6,0.6,False,False,False,True,True,1,0.1,True,True,True,True,True,9,0.9,False,False,False,False,False,7,0.7,False,False,False,False,True,5,0.5,False,False,True,True,True,2,0.2,True,True,True,True,True,1,0.1,True,True,True,True,True,1,0.1,True,True,True,True,True,2,0.2,True,True,True,True,True,1,0.1,True,True,True,True,True,1,0.1,True,True,True,True,True,1,0.1,True,True,True,True,True,1,0.1,True,True,True,True,True,9,0.9,False,False,False,False,False,6,0.6,False,False,False,True,True,1,0.1,True,True,True,True,True,9,0.9,False,False,False,False,False
2017_G_B104.pdf-435f7107-40d7-45f1-8d90-183339b8efc2,9a4b14c8e85640912d0dba1cc3db825d9456f1acd8e3a5c7a91042a661f82270,图7打包任务点的算法流程图,10,3,7,0.7,False,False,False,False,True,5,0.5,False,False,True,True,True,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,6,0.6,False,False,False,True,True,4,0.4,False,True,True,True,True,2,0.2,True,True,True,True,True,1,0.1,True,True,True,True,True,7,0.7,False,False,False,False,True,7,0.7,False,False,False,False,True,7,0.7,False,False,False,False,True,9,0.9,False,False,False,False,False,7,0.7,False,False,False,False,True,7,0.7,False,False,False,False,True,7,0.7,False,False,False,False,True,7,0.7,False,False,False,False,True,3,0.3,True,True,True,True,True,5,0.5,False,False,True,True,True,7,0.7,False,False,False,False,True,2,0.2,True,True,True,True,True
2017_G_B104.pdf-435f7107-40d7-45f1-8d90-183339b8efc2,9f8550f3a2f716509bb19f9846caa0f19a4ddaaa842e0cb353e0b8ee12a2c19a,图10 附件三任务点分布情况,10,3,10,1.0,False,False,False,False,False,8,0.8,False,False,False,False,False,8,0.8,False,False,False,False,False,7,0.7,False,False,False,False,True,10,1.0,False,False,False,False,False,9,0.9,False,False,False,False,False,10,1.0,False,False,False,False,False,10,1.0,False,False,False,False,False,4,0.4,False,True,True,True,True,8,0.8,False,False,False,False,False,8,0.8,False,False,False,False,False,8,0.8,False,False,False,False,False,4,0.4,False,True,True,True,True,10,1.0,False,False,False,False,False,8,0.8,False,False,False,False,False,10,1.0,False,False,False,False,False,8,0.8,False,False,False,False,False,10,1.0,False,False,False,False,False,10,1.0,False,False,False,False,False,10,1.0,False,False,False,False,False,10,1.0,False,False,False,False,False
2017_G_B154.pdf-6b295a37-7f1d-4087-aa6b-498ebc227dfe,16c4432b4e07e0cbfa3859ae3b387c35e31427442529062daa4ef60879d1d673,图1 任务点按照价格区间分类的空间分布图,24,3,1,0.0417,True,True,True,True,True,1,0.0417,True,True,True,True,True,13,0.5417,False,False,False,False,False,9,0.375,False,False,False,False,False,16,0.6667,False,False,False,False,False,1,0.0417,True,True,True,True,True,1,0.0417,True,True,True,True,True,20,0.8333,False,False,False,False,False,15,0.625,False,False,False,False,False,10,0.4167,False,False,False,False,False,1,0.0417,True,True,True,True,True,1,0.0417,True,True,True,True,True,24,1.0,False,False,False,False,False,1,0.0417,True,True,True,True,True,1,0.0417,True,True,True,True,True,1,0.0417,True,True,True,True,True,1,0.0417,True,True,True,True,True,24,1.0,False,False,False,False,False,10,0.4167,False,False,False,False,False,1,0.0417,True,True,True,True,True,24,1.0,False,False,False,False,False
2017_G_B154.pdf-6b295a37-7f1d-4087-aa6b-498ebc227dfe,1b8e42e424f380b48538ee13a4aceef114ec751c2bfcddc40f1d1730ce0a400b,图14各个任务点处的行动力消耗,24,3,24,1.0,False,False,False,False,False,17,0.7083,False,False,False,False,False,20,0.8333,False,False,False,False,False,19,0.7917,False,False,False,False,False,22,0.9167,False,False,False,False,False,14,0.5833,False,False,False,False,False,15,0.625,False,False,False,False,False,22,0.9167,False,False,False,False,False,23,0.9583,False,False,False,False,False,23,0.9583,False,False,False,False,False,23,0.9583,False,False,False,False,False,23,0.9583,False,False,False,False,False,14,0.5833,False,False,False,False,False,24,1.0,False,False,False,False,False,23,0.9583,False,False,False,False,False,24,1.0,False,False,False,False,False,23,0.9583,False,False,False,False,False,23,0.9583,False,False,False,False,False,24,1.0,False,False,False,False,False,24,1.0,False,False,False,False,False,23,0.9583,False,False,False,False,False
2017_G_B154.pdf-6b295a37-7f1d-4087-aa6b-498ebc227dfe,9d22e9c63d341b398c25603a57e22f8c5ae5c4c1cabefb4f8a845a311ee3b8f5,图12任务价格与被完成概率的关系,24,3,2,0.0833,True,True,True,True,True,8,0.3333,False,False,False,False,False,7,0.2917,False,False,False,False,True,7,0.2917,False,False,False,False,True,7,0.2917,False,False,False,False,True,12,0.5,False,False,False,False,False,10,0.4167,False,False,False,False,False,15,0.625,False,False,False,False,False,1,0.0417,True,True,True,True,True,8,0.3333,False,False,False,False,False,5,0.2083,False,False,True,True,True,5,0.2083,False,False,True,True,True,13,0.5417,False,False,False,False,False,4,0.1667,False,True,True,True,True,5,0.2083,False,False,True,True,True,4,0.1667,False,True,True,True,True,5,0.2083,False,False,True,True,True,3,0.125,True,True,True,True,True,2,0.0833,True,True,True,True,True,4,0.1667,False,True,True,True,True,3,0.125,True,True,True,True,True
2017_G_B248.pdf-ceeb3cc2-f05c-4906-833a-5eb02870f643,5f26689bd0a4dd2a61eb9ce36f07e5f4fcee42d4fbe29bb376cf36882308987c,图11模型三的最优定价方案和模型二的最优定价方案的对比图,17,3,4,0.2353,False,True,True,True,True,6,0.3529,False,False,False,True,True,4,0.2353,False,True,True,True,True,3,0.1765,True,True,True,True,True,8,0.4706,False,False,False,False,False,11,0.6471,False,False,False,False,False,1,0.0588,True,True,True,True,True,10,0.5882,False,False,False,False,False,15,0.8824,False,False,False,False,False,4,0.2353,False,True,True,True,True,7,0.4118,False,False,False,False,True,6,0.3529,False,False,False,True,True,2,0.1176,True,True,True,True,True,5,0.2941,False,False,True,True,True,6,0.3529,False,False,False,True,True,5,0.2941,False,False,True,True,True,6,0.3529,False,False,False,True,True,1,0.0588,True,True,True,True,True,4,0.2353,False,True,True,True,True,6,0.3529,False,False,False,True,True,1,0.0588,True,True,True,True,True
2017_G_B248.pdf-ceeb3cc2-f05c-4906-833a-5eb02870f643,6cbb5766e49ddcde830d4baa4614abde7ee7241ed6b523a01adf1d2772466daf,图6 问题二的思路流程图,17,3,6,0.3529,False,False,False,True,True,7,0.4118,False,False,False,False,True,8,0.4706,False,False,False,False,False,6,0.3529,False,False,False,True,True,5,0.2941,False,False,True,True,True,6,0.3529,False,False,False,True,True,9,0.5294,False,False,False,False,False,15,0.8824,False,False,False,False,False,5,0.2941,False,False,True,True,True,17,1.0,False,False,False,False,False,13,0.7647,False,False,False,False,False,9,0.5294,False,False,False,False,False,14,0.8235,False,False,False,False,False,6,0.3529,False,False,False,True,True,9,0.5294,False,False,False,False,False,6,0.3529,False,False,False,True,True,9,0.5294,False,False,False,False,False,2,0.1176,True,True,True,True,True,8,0.4706,False,False,False,False,False,10,0.5882,False,False,False,False,False,5,0.2941,False,False,True,True,True
2017_G_B248.pdf-ceeb3cc2-f05c-4906-833a-5eb02870f643,c78480438f1ce9d7fc1231f013133ebafc67994dc121e1788daf6428d471c572,图1问题一的思路流程图,17,3,1,0.0588,True,True,True,True,True,1,0.0588,True,True,True,True,True,3,0.1765,True,True,True,True,True,2,0.1176,True,True,True,True,True,2,0.1176,True,True,True,True,True,1,0.0588,True,True,True,True,True,8,0.4706,False,False,False,False,False,12,0.7059,False,False,False,False,False,2,0.1176,True,True,True,True,True,16,0.9412,False,False,False,False,False,3,0.1765,True,True,True,True,True,2,0.1176,True,True,True,True,True,13,0.7647,False,False,False,False,False,1,0.0588,True,True,True,True,True,2,0.1176,True,True,True,True,True,1,0.0588,True,True,True,True,True,2,0.1176,True,True,True,True,True,8,0.4706,False,False,False,False,False,7,0.4118,False,False,False,False,True,3,0.1765,True,True,True,True,True,12,0.7059,False,False,False,False,False
2017_G_B315.pdf-11a42682-c012-4452-b69e-37bc3de34fc6,04b16b660eef3e29e138bfc6e1d1913ee640736897ba56ebc57e6eecebaa638b,图4 会员密度分布,10,3,4,0.4,False,True,True,True,True,4,0.4,False,True,True,True,True,7,0.7,False,False,False,False,True,8,0.8,False,False,False,False,False,5,0.5,False,False,True,True,True,4,0.4,False,True,True,True,True,5,0.5,False,False,True,True,True,4,0.4,False,True,True,True,True,10,1.0,False,False,False,False,False,4,0.4,False,True,True,True,True,4,0.4,False,True,True,True,True,4,0.4,False,True,True,True,True,5,0.5,False,False,True,True,True,4,0.4,False,True,True,True,True,4,0.4,False,True,True,True,True,4,0.4,False,True,True,True,True,4,0.4,False,True,True,True,True,4,0.4,False,True,True,True,True,3,0.3,True,True,True,True,True,4,0.4,False,True,True,True,True,4,0.4,False,True,True,True,True
2017_G_B315.pdf-11a42682-c012-4452-b69e-37bc3de34fc6,3cc9b87ed257782c9decf90b978433ec7e4188463dee02217f07628675e61bf0,图2 任务定价的地理分布,10,3,1,0.1,True,True,True,True,True,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,1,0.1,True,True,True,True,True,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,1,0.1,True,True,True,True,True,3,0.3,True,True,True,True,True,8,0.8,False,False,False,False,False,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,3,0.3,True,True,True,True,True,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,3,0.3,True,True,True,True,True,2,0.2,True,True,True,True,True,2,0.2,True,True,True,True,True,1,0.1,True,True,True,True,True
2017_G_B315.pdf-11a42682-c012-4452-b69e-37bc3de34fc6,cf26a986966192ed8d35464af2c190b852ff072c2639038d892d92023dfe401f,图10公式I与公式II所得数据的C-Q折线图（纵坐标为C，横坐标为Q）因此，在这一模型中，公式II更优一些。,10,3,5,0.5,False,False,True,True,True,9,0.9,False,False,False,False,False,10,1.0,False,False,False,False,False,10,1.0,False,False,False,False,False,6,0.6,False,False,False,True,True,10,1.0,False,False,False,False,False,3,0.3,True,True,True,True,True,5,0.5,False,False,True,True,True,7,0.7,False,False,False,False,True,9,0.9,False,False,False,False,False,9,0.9,False,False,False,False,False,9,0.9,False,False,False,False,False,6,0.6,False,False,False,True,True,5,0.5,False,False,True,True,True,9,0.9,False,False,False,False,False,5,0.5,False,False,True,True,True,9,0.9,False,False,False,False,False,1,0.1,True,True,True,True,True,9,0.9,False,False,False,False,False,5,0.5,False,False,True,True,True,3,0.3,True,True,True,True,True
2017_G_B447.pdf-bba1d9f9-3235-4893-aeb8-689cd6ed9376,36432a499cb8c8f3f007f6a9b89259632649f7b5a46efacab3eb203ec706ed48,图33不合理打包（左），合理打包（右）,44,4,38,0.8636,False,False,False,False,False,22,0.5,False,False,False,False,False,24,0.5455,False,False,False,False,False,29,0.6591,False,False,False,False,False,20,0.4545,False,False,False,False,False,28,0.6364,False,False,False,False,False,1,0.0227,True,True,True,True,True,23,0.5227,False,False,False,False,False,2,0.0455,True,True,True,True,True,17,0.3864,False,False,False,False,False,16,0.3636,False,False,False,False,False,11,0.25,False,False,False,False,False,38,0.8636,False,False,False,False,False,37,0.8409,False,False,False,False,False,11,0.25,False,False,False,False,False,37,0.8409,False,False,False,False,False,11,0.25,False,False,False,False,False,40,0.9091,False,False,False,False,False,16,0.3636,False,False,False,False,False,37,0.8409,False,False,False,False,False,41,0.9318,False,False,False,False,False
2017_G_B447.pdf-bba1d9f9-3235-4893-aeb8-689cd6ed9376,491a91a5a6e975735cfeb44e0cbfa1aa26eff68050177d9d72ac5f5f8fae9390,图29成功执行/未成功执行任务曲面与合理定价范围,44,4,33,0.75,False,False,False,False,False,15,0.3409,False,False,False,False,False,4,0.0909,False,True,True,True,True,3,0.0682,True,True,True,True,True,2,0.0455,True,True,True,True,True,25,0.5682,False,False,False,False,False,8,0.1818,False,False,False,False,False,19,0.4318,False,False,False,False,False,5,0.1136,False,False,True,True,True,12,0.2727,False,False,False,False,False,13,0.2955,False,False,False,False,False,9,0.2045,False,False,False,False,False,19,0.4318,False,False,False,False,False,25,0.5682,False,False,False,False,False,9,0.2045,False,False,False,False,False,25,0.5682,False,False,False,False,False,9,0.2045,False,False,False,False,False,37,0.8409,False,False,False,False,False,9,0.2045,False,False,False,False,False,27,0.6136,False,False,False,False,False,37,0.8409,False,False,False,False,False
